date,time,DsWrocWybCon,LdLodzGdansk,MpKrakAlKras,MpZakopaSien,MzWarMarszal,PdBialWarsza,PkRzeszRejta,PmGdaWyzwo03,SlKatoKossut,WmOlsPuszkin,WpPoznPolank,ZpSzczLacz04
16/12/19,00:00,55.3698,35.504,117.032,43.9142,84.9248,43.34,26.5718,13.6364,114.345,44.0433,59.28,28.4548
16/12/19,08:00,36.9477,17.752,103.62,10.9772,53.5004,20.95,37.5849,4.58472,92.1288,17.9525,38.6,27.9851
16/12/19,16:00,40.2042,38.04,83.0509,14.3783,35.126,24.56,58.749,4.33328,55.5798,22.2476,47.2056,33.9473
16/12/20,00:00,39.428,24.092,97.01,98.2968,48.9068,15.91,55.503,10.3092,66.3452,17.6779,56.82,21.406
16/12/20,08:00,29.2361,20.288,79.166,88.0739,36.9008,18.44,41.3508,9.28097,59.3585,23.5138,41.3,30.654
16/12/20,16:00,58.0505,55.792,106.512,128.938,70.3088,19.3,60.7723,14.4276,142.119,44.141,35.5,32.5365
16/12/21,00:00,90.7347,79.884,141.523,118.068,30.95,6.21,37.9479,34.5876,87.1185,21.3229,30.6,40.7545
16/12/21,08:00,36.7336,50.72,104.551,63.6391,47.7584,18.3,28.6425,23.5049,96.2746,24.4933,73.57,26.8845
16/12/21,16:00,48.2477,86.224,136.763,180.518,66.968,26.14,32.5657,48.4609,34.0751,43.5357,58.1029,32.9916
16/12/22,00:00,110.405,68.472,167.363,95.1326,89.936,45.2,39.2855,97.6522,38.3962,55.5522,93.0,29.7655
16/12/22,08:00,43.6297,43.112,61.4207,115.959,71.3528,74.66,29.9605,31.7653,37.5403,56.9735,63.68,29.3746
16/12/22,16:00,66.7889,96.368,104.96,116.295,67.49,78.44,25.1822,18.0821,44.2187,60.1425,46.7965,38.3427
16/12/23,00:00,75.3644,81.152,87.8309,101.669,94.5296,82.33,53.265,10.1187,43.0856,50.8124,87.63,31.3031
16/12/23,08:00,35.5438,40.576,61.1448,38.6119,63.6272,32.31,24.37,15.9062,42.9643,47.5828,56.68,20.1569
16/12/23,16:00,31.0909,36.772,61.5944,17.6049,36.7964,29.81,57.8673,7.72344,66.147,28.489,32.6285,30.7662
16/12/24,00:00,62.1517,51.988,87.0895,107.169,53.1872,35.08,46.1926,10.8583,130.41,36.8744,39.68,21.9548
16/12/24,08:00,31.6921,50.72,63.7453,79.9596,32.3072,20.32,18.6448,13.4726,16.7388,24.1768,42.8,19.6294
16/12/24,16:00,24.8085,40.576,77.961,18.089,40.2416,32.4,29.2187,14.3155,17.3708,32.9336,31.8876,14.9758
16/12/25,00:00,12.9112,11.412,28.845,6.37638,38.4668,20.21,14.7316,8.41997,34.7865,18.6238,28.65,15.5545
16/12/25,08:00,15.4616,15.216,7.03718,7.066,14.1416,18.62,12.6636,11.6859,11.0407,,15.56,10.3186
16/12/25,16:00,10.6898,27.896,35.9676,24.3862,28.6532,10.48,27.5598,11.4575,22.813,,22.78,5.33782
16/12/26,00:00,8.70546,5.072,12.5437,27.1217,24.4772,26.27,18.0863,8.90711,23.9296,,20.23,7.63052
16/12/26,08:00,9.70715,7.608,10.0341,16.771,16.5428,4.87,9.01017,4.55997,9.91441,,8.94,8.5333
16/12/26,16:00,11.0496,11.412,17.5586,19.8156,25.208,9.18,21.6813,5.07261,24.1943,,4.2,6.62128
16/12/27,00:00,14.3024,7.608,9.12685,7.15151,11.3228,7.73,19.5885,2.29594,15.2652,,4.86,5.52451
16/12/27,08:00,38.8722,10.144,16.3214,6.13115,12.8888,7.23,12.7453,28.0358,12.6297,2.09972,8.41,20.8082
16/12/27,16:00,25.7983,44.38,27.193,11.9447,12.4712,6.84,11.1862,15.9235,22.4101,1.69681,18.9325,26.8058
16/12/28,00:00,21.1025,10.144,13.8227,8.66632,11.3228,5.38,8.42968,10.8654,20.0393,3.94236,21.31,27.7268
16/12/28,08:00,22.3394,10.144,18.7464,9.5215,11.9492,5.05,10.8872,9.46111,22.8546,4.29569,20.32,15.1873
16/12/28,16:00,30.8093,29.164,29.7709,12.825,28.0268,13.75,11.6699,6.80747,29.0651,4.11583,,17.969
16/12/29,00:00,35.1834,26.628,21.7768,6.61749,18.7352,7.45,14.2554,16.9737,29.8106,13.61,48.47,36.6979
16/12/29,08:00,57.2558,39.308,40.3061,69.1293,28.7576,6.87,10.7556,24.2407,35.5821,,50.5225,14.2723
16/12/29,16:00,48.4093,48.184,54.3021,31.5217,52.874,13.79,13.1076,7.42392,32.6685,32.9086,80.1,27.4686
16/12/30,00:00,71.7677,77.348,141.834,122.628,83.15,32.55,105.228,13.3189,149.65,20.996,76.72,37.5226
16/12/30,08:00,69.8895,45.648,157.58,120.085,50.1596,45.61,63.7824,44.2438,128.396,31.8233,51.65,13.9596
16/12/30,16:00,52.2341,40.576,71.2263,92.2833,56.7368,46.08,50.8823,14.4207,40.5984,35.455,42.45,12.5121
16/12/31,00:00,112.426,84.956,234.968,136.582,68.6384,40.51,119.464,8.0645,232.219,47.5833,66.96,27.0298
16/12/31,08:00,133.882,64.668,206.512,70.765,51.83,39.88,65.7278,1.17058,112.418,31.2621,47.2,30.4875
16/12/31,16:00,49.6258,48.184,125.59,95.153,55.7972,44.01,53.991,22.5524,100.525,50.8414,28.77,27.3602
17/01/01,00:00,75.9017,36.772,160.204,133.757,58.4072,50.88,53.6947,4.16272,101.049,48.9028,47.02,18.8366
