time,PdBialWaszynCO1g,PdHajnowkJagMOBCO1g,PkNiskoSzklaCO1g,PkRzeszRejtaCO1g,PmGdaLeczk08CO1g,PmGdaOstrz05CO1g,PmGdaPoWie01CO1g,PmGdaWyzwo03CO1g,PmGdyPoreb04CO1g,PmKosTargo12CO1g,PmLebMalcz16CO1g,PmLinieKos17CO1g,PmMalMicki15CO1g,PmSlupKniaziCO1g,PmSopBitPl06CO1g,PmStaGdaLubiCO1g,PmTczeTarg07CO1g,WmElbBazynskCO1g,WmGoldJacwieCO1g,WmOlsPuszkinCO1g,WmOstrChrobrCO1g,ZpSzczPils02CO1g
9/27/16 0:00,1.516,,0.50464,0.39294,0.537006,0.309923,0.833645,0.35613,0.341849,0.536042,0.329972,0.294585,0.281763,0.315313,0.367241,0.752,,0.190814,0.27325,0.260217,0.162809,0.28886
9/27/16 6:00,0.445,,0.27214,0.73923,0.443028,0.239218,0.638164,0.294538,0.297123,1.06613,0.589417,0.247794,0.257565,0.350947,0.289309,0.685,,0.23471,0.301319,0.529743,0.411272,0.35587
9/27/16 12:00,0.255,,0.13491,0.23914,0.323048,0.200598,0.2841,0.194471,0.349506,0.356777,0.259959,0.245375,0.256802,0.295372,0.25892,0.273,,0.097379,0.173957,,0.131367,0.45636
9/27/16 18:00,0.384,,0.3646,0.59442,0.32553,0.26814,0.387686,0.358208,0.532217,0.920685,0.593966,0.605427,0.187632,0.441723,0.359693,0.512,,0.375363,0.536576,0.389799,0.751806,0.56589
9/28/16 0:00,0.697,,0.56181,0.71461,0.361797,0.233548,0.393186,0.387652,0.36535,1.19067,0.336046,0.320801,0.296125,0.314396,0.285075,0.452,,0.190449,0.221833,0.449187,0.186135,0.28589
9/28/16 6:00,0.29,,0.28118,0.6125,0.29259,0.246714,0.504407,0.37098,0.336605,0.411521,0.272274,0.310863,0.246849,0.346604,0.285891,0.385,,0.238522,0.20066,0.351548,,0.35948
9/28/16 12:00,0.307,,0.23417,0.30076,0.375514,0.267196,0.339512,0.336222,0.387314,0.458896,0.344739,0.327379,,0.348024,,0.462,0.324712,0.258135,0.223028,0.348219,0.277731,0.34737
9/28/16 18:00,0.398,,0.35138,0.46569,0.339636,0.374386,0.246359,0.357756,0.36486,0.495304,,0.308583,0.253921,0.308404,0.296903,0.548,0.338914,0.217674,0.488243,0.320057,0.313823,0.38512
9/29/16 0:00,0.343,,0.22192,0.27617,0.246784,0.181045,0.191473,0.239387,0.319321,0.276802,0.209151,0.245856,0.177691,0.255972,0.201572,0.266,0.186086,0.087783,0.218897,0.194329,0.145974,0.31468
9/29/16 6:00,0.282,,0.1938,0.34628,0.228453,0.274069,0.284291,0.254301,0.349546,0.331653,0.230126,0.242559,0.131351,0.350356,0.213541,0.31,0.351731,0.148445,0.171673,0.217171,0.182327,0.33837
9/29/16 12:00,0.317,,0.12605,0.24922,0.264849,0.409255,0.135239,0.302869,0.38216,0.352962,0.268314,0.289963,0.160812,0.247132,0.27792,0.349,,0.14016,0.218653,0.211494,0.189467,0.44512
9/29/16 18:00,0.288,,0.3217,0.47082,0.297461,0.463567,0.144668,0.337673,0.416944,0.368268,0.290254,0.282392,0.13154,0.295636,0.283971,0.436,0.265394,0.147597,0.311217,0.247853,0.176562,0.44096
9/30/16 0:00,0.255,,0.19052,0.2427,0.229075,0.157307,0.277713,0.239301,0.294232,0.347146,0.228881,0.252189,0.136368,0.208816,0.229735,0.285,0.217033,0.120366,0.203205,0.173803,0.147231,0.31892
9/30/16 6:00,0.393,,0.23306,0.44523,0.212924,0.225506,0.337711,0.230962,0.297978,0.30107,0.218627,0.231529,0.109708,0.254597,0.208715,0.303,0.398415,0.129772,0.224156,0.211014,0.1779,0.25571
9/30/16 12:00,0.261,,0.17735,0.24381,,0.259899,0.257771,0.197129,0.318913,0.298407,0.218405,0.209781,0.131311,0.248098,0.223829,0.312,0.172319,0.088518,0.138551,0.168045,0.139832,0.33246
9/30/16 18:00,0.379,,0.36617,0.63205,0.30676,0.291856,0.470541,0.268211,0.368557,0.789495,0.44675,0.221419,0.133493,0.479347,0.289073,0.516,0.290514,0.191274,0.408506,0.278352,0.182785,0.47277
10/1/16 0:00,0.297,,0.40627,0.34352,0.271749,0.239199,0.354337,0.210112,0.335514,0.405095,0.525921,0.272139,0.21455,0.331258,0.242517,0.321,0.224143,0.284,0.251242,0.270905,0.170785,0.3464
10/1/16 6:00,0.334,,0.28163,0.57609,0.234637,,0.303807,0.189188,0.313484,0.464703,0.311427,0.228201,0.172056,0.317518,0.235607,0.334,0.173006,0.193904,0.244285,0.387424,0.203858,0.32495
10/1/16 12:00,0.272,,0.2282,0.28728,0.237304,0.249122,0.253907,0.226411,0.327018,0.403367,0.222668,0.254893,0.181591,0.33283,0.280276,0.34,0.253497,0.088237,0.10717,0.177915,0.164495,0.52437
10/1/16 18:00,0.467,,0.322,0.4236,0.600427,0.429499,0.440862,0.455756,0.703631,0.872009,0.488705,0.315043,0.24867,0.428717,0.593516,0.651,0.457669,0.272432,0.627772,0.310584,0.264036,0.41738
10/2/16 0:00,0.25,,0.31454,0.29228,0.314511,0.254759,0.251687,0.249453,0.383589,0.387469,0.216485,0.310504,0.320394,0.302204,0.293571,0.447,0.271516,0.099383,0.15821,0.233366,0.162465,0.42152
10/2/16 6:00,0.325,,0.23793,0.29039,0.297161,0.344849,0.151539,0.273675,0.398842,0.353115,0.336348,0.298732,0.239711,0.3801,0.329161,0.356,0.282426,0.18337,0.231474,0.322506,0.252386,0.35299
10/2/16 12:00,0.316,,0.18797,0.26207,0.308608,0.355784,0.230592,0.268211,0.390052,0.346096,0.313471,0.284349,0.168536,0.353351,0.31174,0.362,0.292758,0.118336,0.280848,0.23066,0.186187,0.39596
10/2/16 18:00,0.719,,0.66008,0.46422,0.308177,0.426334,0.391352,0.297029,0.443835,0.678341,0.532235,0.337694,0.162012,0.588173,0.390284,0.509,0.34399,0.154145,0.931021,0.569212,0.281095,0.50694
10/3/16 0:00,0.339,,0.33995,0.29821,0.748761,0.21682,0.701039,0.660747,0.449539,0.705264,0.424347,0.319709,0.229479,0.392525,0.411123,0.714,0.465506,0.149437,0.405061,0.522171,0.297853,0.41179
10/3/16 6:00,0.563,,0.29506,0.42018,0.542396,0.387713,0.785377,0.483247,0.548155,0.396691,0.717695,0.293212,0.250306,0.448637,0.46913,0.7,0.535102,0.403483,0.490975,0.408294,0.369235,0.39583
10/3/16 12:00,0.357,,0.26662,0.3285,,0.419749,0.248449,0.332161,0.542194,0.612261,0.315878,0.304222,0.469882,0.47197,0.426442,0.455,0.585458,0.189654,0.195153,0.191255,0.200297,0.4987
10/3/16 18:00,0.346,,0.19671,0.29499,0.260028,0.230219,0.283973,0.209235,0.370144,0.586156,0.294998,0.296007,0.444985,0.385351,0.275957,0.432,0.339848,0.186053,0.20453,0.196427,0.171152,0.52955
10/4/16 0:00,0.233,,0.23398,0.21124,0.211596,0.226703,0.229444,0.175099,0.296247,0.300498,0.227051,0.26524,0.241938,0.271666,0.282139,0.293,0.22954,0.142714,0.144138,0.151586,0.127514,0.25157
10/4/16 6:00,0.255,,0.21863,0.42468,0.18402,,0.165662,0.151231,0.271084,0.325084,0.26508,0.225018,0.148823,0.260749,0.271132,0.297,0.234309,0.144902,0.127266,0.171831,0.130011,0.25467
10/4/16 12:00,0.164,,0.1141,0.20897,0.203926,0.175399,0.171701,0.174506,0.264192,0.254465,0.226825,0.216796,0.238422,0.249151,0.229649,0.294,0.207019,0.115515,0.107917,0.126678,0.10278,0.30739
10/4/16 18:00,0.167,,0.08743,0.42228,0.213077,0.235455,0.157913,0.134573,0.239463,0.400465,0.258123,0.207072,0.241834,0.291184,0.215889,0.296,0.181447,0.119678,0.15173,0.156381,0.137213,0.29539
10/5/16 0:00,0.176,,0.09015,0.16869,0.19362,0.253864,0.165948,0.144289,0.250773,0.313235,0.194906,0.222675,0.185775,0.259004,0.234013,0.252,0.195958,0.100831,0.099613,0.121249,0.09989,0.2345
10/5/16 6:00,0.219,,0.10059,0.18257,0.1856,0.223449,0.154812,0.143182,0.262496,0.266848,0.245118,0.212798,0.12005,0.285641,0.236609,0.296,0.214117,0.110634,0.116121,0.143602,0.154624,0.27897
10/5/16 12:00,0.25,,0.13503,0.18581,0.207787,0.215875,0.184596,0.15928,0.255634,,0.230792,0.168177,0.185166,0.237655,0.260796,0.358,0.239181,0.168625,0.169653,0.155021,0.141543,0.29905
10/5/16 18:00,0.343,,0.2591,0.35409,0.227768,0.294908,0.204823,0.190056,0.223469,0.56675,0.29593,0.257133,0.288076,0.291092,0.263136,0.348,0.255441,0.180966,0.189815,0.171361,0.187924,0.31629
10/6/16 0:00,0.203,,0.2241,0.27381,0.217524,0.211881,0.187739,0.170099,0.20833,0.323872,0.253131,0.239228,0.206753,0.26016,0.265426,0.262,0.221826,0.166019,0.155388,0.132917,0.135975,0.25122
10/6/16 6:00,0.281,,0.14123,0.40194,0.218592,0.228671,0.203448,0.185446,0.219301,0.323701,0.233062,0.243208,0.125303,0.253224,0.287579,0.321,0.235603,0.170613,0.173816,0.162725,0.181012,0.29359
10/6/16 12:00,0.294,,0.09754,0.18622,0.24614,0.232489,0.222853,0.186658,0.230319,0.592554,0.264229,0.247178,0.287489,0.270808,0.278037,0.32,0.271751,0.184356,0.202845,0.195827,0.188649,0.35519
10/6/16 18:00,0.626,,0.89616,0.65932,0.254903,0.259108,0.24725,0.206508,0.245097,0.560697,0.290824,0.257918,0.399356,0.366572,0.247667,0.372,0.294146,0.211761,0.411336,0.226712,0.227815,0.36148
10/7/16 0:00,0.275,,0.6074,1.57222,0.278569,0.288066,0.291666,0.255994,0.272311,0.45075,0.272101,0.294656,0.384736,0.270483,0.302047,0.277,0.344829,0.238799,0.238522,0.256908,0.238046,0.29421
10/7/16 6:00,0.457,,0.37289,1.04578,0.350356,0.228534,0.460576,0.310652,0.363064,0.453909,0.303021,0.313296,0.269215,0.322157,0.317701,0.362,0.356307,0.321401,0.468337,0.240684,0.249768,0.31961
10/7/16 12:00,0.322,,0.14394,0.33252,0.351311,0.295548,0.271374,0.217424,,1.81798,0.34219,0.297091,0.429644,0.316631,0.253454,0.404,0.350701,0.330916,0.277027,0.236298,0.195487,0.40332
10/7/16 18:00,0.343,,0.53059,0.54894,0.295631,0.211599,0.229743,0.181344,0.25648,0.591269,0.320805,0.262218,0.458165,0.381874,0.247185,0.414,0.351607,0.314366,0.433888,0.27346,0.367595,0.49572
10/8/16 0:00,0.227,,0.33456,0.8402,0.257853,0.143875,0.207179,0.160418,0.210714,0.50296,0.2466,0.266993,0.315228,0.269984,0.242888,0.316,0.316443,0.280411,0.197938,0.184086,0.09978,0.34788
10/8/16 6:00,0.232,,0.44368,0.66728,0.258391,0.211872,0.271508,0.182954,0.212159,0.485116,0.246927,0.26105,0.22591,0.288495,0.264481,0.337,0.392433,0.220633,0.176333,0.191194,0.161463,0.14238
10/8/16 12:00,0.388,,0.37592,0.36055,0.279214,0.21764,0.224267,0.204803,0.232224,0.595341,0.280446,0.281388,0.411115,0.333624,0.2648,0.358,0.304735,0.231262,0.294898,0.21643,0.200004,0.21946
10/8/16 18:00,0.314,,0.4599,0.64772,0.326398,0.307596,0.340393,0.210931,0.302213,0.70905,0.47576,0.323668,0.419348,0.496766,0.333076,0.553,0.442161,0.382816,0.437961,0.250792,0.331861,0.25322
10/9/16 0:00,0.618,,0.35933,0.60541,0.316453,0.20394,0.237869,0.180337,0.207743,0.560499,0.267106,0.250663,0.319396,0.344005,0.257793,0.278,0.273948,0.237436,0.262995,0.276515,0.152454,0.16692
10/9/16 6:00,0.295,,0.26583,0.36116,0.29707,0.147325,0.269102,0.172259,0.231821,0.5304,0.413837,0.244529,0.210438,0.380592,0.249701,0.264,0.34434,0.208848,0.251739,0.246471,0.147898,0.08225
10/9/16 12:00,0.302,,0.27677,0.30004,0.335064,0.192138,0.30368,0.230225,0.290378,0.437578,0.457143,0.250368,0.219683,0.30999,0.325235,0.411,0.371811,0.203844,0.307423,0.305821,0.130121,0.18816
10/9/16 18:00,0.334,,1.08168,0.76958,0.39822,0.27961,0.290643,0.240196,0.308437,,0.560638,0.38878,0.219348,0.521799,0.229942,1.228,0.436273,0.384453,0.406883,0.335797,0.177175,0.31315
10/10/16 0:00,0.237,,0.33771,0.75248,0.643538,0.466192,0.73822,0.471664,0.498054,0.961376,0.837794,0.443676,0.466672,0.657047,0.424358,0.715,0.570714,0.645414,0.242002,0.317682,0.179398,0.14352
10/10/16 6:00,0.348,,0.42917,0.79469,0.433949,0.360488,0.505148,0.329584,0.329368,0.608114,0.490693,0.349958,0.434261,0.567634,0.253752,0.484,0.602355,0.560251,0.265414,0.297266,0.194758,0.17271
10/10/16 12:00,0.337,,,0.27606,0.423401,0.398998,0.287327,0.263635,0.361845,0.797635,0.54132,0.322554,0.473312,0.480949,0.269302,0.492,0.303041,0.373149,0.284854,0.276264,1.08501,0.21219
10/10/16 18:00,0.248,,0.61963,0.431,0.353382,0.321549,0.269671,0.223393,0.271599,1.02849,0.363986,0.303455,0.614966,0.697542,0.210412,0.493,0.272932,0.19441,0.308186,0.239244,0.179324,0.37321
10/11/16 0:00,0.167,,0.41348,1.0888,0.289951,0.206623,0.206913,0.175543,0.25838,0.388832,0.253872,0.251631,0.387294,0.381249,0.175492,0.272,0.172064,0.156632,0.135362,0.172856,0.105432,0.28834
10/11/16 6:00,0.251,,0.42978,1.06506,0.25098,0.210424,0.208746,0.165655,0.256884,0.350942,0.233079,0.205769,0.395756,0.363285,0.166291,0.262,0.231387,0.159645,0.150838,0.189097,0.097773,0.29715
10/11/16 12:00,0.247,,0.18149,0.36251,0.27932,0.656623,0.216583,0.200414,0.277568,0.416747,0.295594,0.220676,0.443073,0.380539,0.165455,0.334,0.288576,0.161543,0.265824,0.225936,0.119258,0.25735
10/11/16 18:00,0.245,,0.18931,0.36114,0.298556,0.204938,0.254388,0.223121,0.294157,0.5393,0.40874,0.248583,0.51587,0.45223,0.186664,0.357,0.337276,0.170323,0.259917,0.215319,0.1635,0.22018
10/12/16 0:00,0.194,,0.19654,0.25635,0.27552,0.13614,0.210215,0.178488,0.283385,0.412264,0.269996,0.242976,0.522082,0.428284,0.20198,0.271,0.223457,0.169763,0.197268,0.17679,0.111638,0.13715
10/12/16 6:00,0.217,,0.17186,0.2584,0.290365,0.128812,0.242111,0.204364,0.288037,0.392618,0.278804,0.244218,0.524849,0.409378,0.220514,0.309,0.282629,0.178002,0.191764,0.230034,0.140783,0.1754
10/12/16 12:00,0.252,,0.19954,0.28331,0.319723,0.207049,0.263827,0.281956,0.336424,0.45326,0.373555,0.257881,0.467105,0.419439,0.216006,0.372,0.326666,0.180354,0.269039,0.236395,0.144202,0.23493
10/12/16 18:00,0.28,,0.2166,0.36134,0.340177,0.430939,0.272505,0.226713,0.350601,0.601714,0.387922,0.278491,0.410553,0.618455,0.188309,0.39,0.373107,0.196269,0.302928,0.27955,0.210612,0.30876
10/13/16 0:00,0.177,,0.14876,0.23857,0.320752,0.427558,0.231482,0.203449,0.321134,0.467644,0.298942,0.280248,0.342781,0.478367,0.21726,0.297,0.22558,0.17565,0.16539,0.206428,0.123364,0.17652
10/13/16 6:00,0.305,,0.12546,0.23089,0.29606,0.32587,0.229987,0.1855,0.290093,0.404245,0.270391,0.229394,0.432733,0.410583,0.183295,0.319,0.252543,0.161946,0.174873,0.228465,0.159681,0.2446
10/13/16 12:00,0.606,,0.11775,0.22856,0.287954,0.331529,0.192962,0.177622,0.292247,0.406864,0.325136,0.211426,0.525039,0.355759,0.15957,0.331,0.221785,,0.206989,0.193066,0.23183,0.19323
10/13/16 18:00,0.29,,0.66835,0.56887,0.283398,0.40443,0.287256,0.196152,0.343699,0.855095,0.456763,0.236039,0.75887,0.431401,0.164687,0.437,0.341319,0.37759,0.427927,0.288776,0.277897,0.23952
10/14/16 0:00,0.287,,0.69312,1.0187,0.295235,0.245287,0.265628,0.163018,0.314155,0.412158,0.323505,0.231685,0.467569,0.434103,0.177912,0.366,0.38512,0.240114,0.267538,0.336432,0.308599,0.15985
10/14/16 6:00,0.36,,0.83402,0.97293,0.694393,0.560459,0.874583,0.30142,0.337629,0.57274,0.358802,0.235897,0.336097,0.387893,0.375283,0.46,0.49706,0.333245,0.338962,0.408303,0.623168,0.17248
10/14/16 12:00,0.282,,0.17169,0.30932,0.529149,0.478916,0.242696,0.222122,0.322546,,0.363306,,0.345214,0.351135,0.723205,0.401,0.327483,0.235805,0.26795,0.24177,0.145242,0.25762
10/14/16 18:00,0.28,,0.36368,0.35253,0.41304,0.454675,0.315118,0.237784,0.291126,0.589982,0.555734,0.25656,0.391641,0.398289,0.20516,0.572,0.43133,0.266004,0.532566,0.403838,0.239195,0.22838
10/15/16 0:00,0.235,,0.19778,0.34357,0.344263,0.365176,0.295577,0.206055,0.290651,0.42378,0.327755,0.283185,0.337685,0.344069,0.212172,0.411,0.382052,0.270673,0.21614,0.259357,0.276811,0.19845
10/15/16 6:00,0.208,,0.15765,0.28759,0.296549,0.414865,0.269483,0.16524,0.241739,0.395129,0.307631,0.241854,0.237743,0.360968,0.190157,0.341,0.393006,0.223145,0.174026,0.207228,0.190894,0.19752
10/15/16 12:00,0.245,,0.21145,0.30563,0.312055,0.318085,0.222375,0.209922,0.234486,0.450966,0.456241,0.235092,0.279794,0.329538,0.186721,0.383,0.375352,0.220113,0.280984,0.249423,0.18793,0.25146
10/15/16 18:00,0.27,,0.2252,0.3221,0.302044,0.233662,0.258503,0.168628,0.245238,0.506962,0.50851,0.235781,0.282995,0.36624,0.184897,0.447,0.310594,0.272597,0.345058,0.217838,0.178782,0.24579
10/16/16 0:00,0.205,,0.20041,0.28397,0.264385,0.391949,0.217158,0.134675,0.212284,0.394928,0.275468,0.21373,0.200616,0.329704,0.163156,0.343,0.317553,0.209686,0.196008,0.181853,0.141217,0.24033
10/16/16 6:00,0.176,,0.19946,0.26185,0.252067,0.353788,0.213755,0.129251,0.208983,0.360136,0.265559,0.212824,0.184402,0.318043,0.139734,0.301,0.33363,0.183686,0.142828,0.175411,0.125834,0.20901
10/16/16 12:00,0.262,,0.17626,0.29548,0.283396,0.244023,0.199749,0.170832,0.286295,0.420139,,0.217949,0.143669,0.349393,0.179269,0.445,0.352736,0.215763,0.238448,0.196575,0.140328,0.24496
10/16/16 18:00,0.634,,0.18547,0.26771,0.316717,0.325671,0.294751,0.17926,0.274283,0.393211,0.388525,0.254432,0.244958,0.370202,0.2014,0.475,0.265162,0.26921,0.360273,0.326389,0.237842,0.26638
10/17/16 0:00,0.258,,0.15395,0.22556,0.315886,0.354768,0.253562,0.152221,0.267514,0.386225,0.301416,0.235599,0.49459,0.339761,0.234332,0.455,0.486515,0.218895,0.231642,0.223841,0.149727,0.24281
10/17/16 6:00,0.32,,0.16437,0.25564,0.315535,0.55621,0.300023,0.261386,0.273704,0.388913,0.359303,0.227036,0.256463,0.356737,0.243378,0.449,0.423901,0.225668,0.331425,0.274324,0.299051,0.2698
10/17/16 12:00,0.205,,0.1844,0.26193,0.227806,0.264198,0.227699,0.181249,0.278278,0.452597,0.422179,0.216574,0.23531,0.310622,0.197291,0.374,0.31987,0.215815,0.207956,0.204495,0.141739,0.26473
10/17/16 18:00,0.359,,0.31683,0.4475,0.336119,0.361484,0.333704,0.211263,0.518984,0.610607,0.813349,0.307002,0.20367,0.427812,0.289191,0.511,0.335583,0.273283,0.614446,0.33186,0.179014,0.24488
10/18/16 0:00,0.292,,0.19254,0.29854,0.289332,0.390339,0.270146,0.223019,0.356456,0.424112,0.325464,0.278458,0.193524,0.384357,0.259,0.402,0.374855,0.250077,0.237023,0.234971,0.167353,0.22744
10/18/16 6:00,0.284,,0.24071,0.49619,0.310764,0.409712,0.356336,0.263817,0.411975,0.486807,0.566722,0.246316,0.198335,0.432119,0.307655,0.447,0.33806,0.27754,0.24748,0.271466,0.255416,0.3291
10/18/16 12:00,0.258,,0.26945,0.28657,0.363403,0.521308,0.341446,0.314432,0.390482,0.580393,0.655313,0.290721,0.249515,0.512644,,0.607,0.335721,0.297572,0.27589,0.276309,0.268724,0.41417
10/18/16 18:00,0.303,,0.44379,0.72401,0.41436,0.592782,0.392171,0.345015,0.522689,0.638485,0.962666,0.331401,0.249284,0.657699,0.430912,0.287,0.411596,0.4059,0.445701,0.372437,0.379162,0.48661
10/19/16 0:00,0.244,,0.36958,1.02156,0.388244,0.598891,0.363562,0.322831,0.389536,0.568384,0.446394,0.399681,0.317961,0.460923,0.409193,0.229,0.399265,0.316809,0.231681,0.287867,0.339429,0.36673
10/19/16 6:00,0.293,,0.44573,0.78058,0.408422,0.679804,0.477923,0.363488,0.404047,0.652285,0.445981,0.424085,0.319054,0.455289,0.436385,0.295,0.436027,0.389203,0.253563,0.374915,0.465218,0.39133
10/19/16 12:00,0.277,,0.25316,0.34773,0.60589,0.7966,0.512172,0.426721,0.507082,0.652258,0.826645,,0.383194,0.423838,0.521537,0.296,0.467887,0.40388,0.263143,0.362864,0.401995,0.41978
10/19/16 18:00,0.358,,0.57531,0.74681,0.441205,0.674128,0.461993,0.364024,0.474615,0.59178,0.608876,0.331599,0.475237,0.456777,0.425958,0.3,0.479938,0.379462,0.443587,0.342571,0.378402,0.38219
10/20/16 0:00,0.288,,0.33763,0.41836,0.382479,0.64073,0.337315,0.312307,0.316933,0.43974,0.502438,0.336806,0.357302,0.372008,0.370191,0.276,0.39388,0.30189,0.225939,0.281458,0.319595,0.23698
10/20/16 6:00,0.287,,0.36614,0.46636,0.42765,0.734141,0.454042,0.391896,0.39218,0.343415,0.365775,0.185585,0.343426,0.251144,0.488738,0.379,0.529785,0.361991,0.235464,0.385594,0.370574,0.21788
10/20/16 12:00,0.266,,0.26437,0.38615,0.414401,0.707754,0.462906,0.408277,0.400296,0.524024,0.58106,0.285003,0.489591,0.249224,0.655836,0.517,0.466969,0.329682,0.280768,0.373098,0.350175,0.38386
10/20/16 18:00,0.293,,0.34257,0.38156,0.359205,0.6107,0.353693,0.335445,0.269897,0.55565,0.511423,0.259745,0.400433,0.507595,0.353342,0.326,0.418808,0.263939,0.528879,0.309333,0.308676,0.36637
10/21/16 0:00,0.248,,0.2545,0.33332,0.274592,0.454066,0.265095,0.255971,0.225144,0.394861,0.319841,0.201275,0.297671,0.316266,0.334162,0.203,0.3453,0.236708,0.224466,0.251217,0.221444,0.25496
10/21/16 6:00,0.298,,0.25777,0.3723,0.242824,0.38134,0.297293,0.237176,0.228189,0.427862,0.317908,0.189455,0.237205,0.324262,0.34386,0.276,0.391391,0.268672,0.198647,0.329952,0.378705,0.28526
10/21/16 12:00,0.349,,0.33665,0.46248,0.304589,0.443243,0.363493,0.295828,0.347835,0.595873,0.759823,0.234201,0.392682,0.374762,,0.376,0.492088,,0.325754,0.363708,0.316864,
10/21/16 18:00,0.32,,0.34244,0.40883,0.319375,0.439694,0.355159,0.320718,0.297015,0.641267,0.57143,0.249134,0.402482,0.425633,0.279575,0.336,0.509954,0.289198,0.429819,0.385503,0.343238,0.45065
10/22/16 0:00,0.3,,0.24418,0.45478,0.266369,0.381696,0.308029,0.264468,0.244146,0.472893,0.383287,0.226508,0.383353,0.384374,0.270182,0.258,0.461948,0.255606,0.216063,0.274037,0.211197,0.41862
10/22/16 6:00,0.256,,0.23471,0.36576,0.234038,0.370736,0.282799,0.248335,0.235455,0.454087,0.336605,0.213811,0.251268,0.339653,0.235138,0.24,0.400294,0.245395,0.214523,0.282318,0.217845,0.39471
10/22/16 12:00,0.455,,0.31111,0.67891,0.282611,0.489552,0.343747,0.299553,0.369033,0.537128,0.612064,0.276364,0.304658,0.389361,0.283223,0.363,0.439139,0.334335,0.302038,0.355904,0.33979,0.49881
10/22/16 18:00,0.423,,0.66864,1.11598,0.329382,0.516227,0.40162,0.340755,0.493176,0.600277,0.757392,0.294409,0.412766,0.568875,0.35819,0.319,0.560355,0.30161,0.418837,0.403026,0.293093,0.54675
10/23/16 0:00,0.325,,1.35348,1.13395,0.321136,0.539183,0.355341,0.331692,0.484322,0.501445,0.649948,0.314498,0.380592,0.448195,0.400434,0.514,0.503693,0.302222,0.359481,0.330365,0.304394,0.54253
10/23/16 6:00,0.349,,0.48072,1.52861,0.375286,0.627813,0.461785,0.427308,0.418637,0.484311,0.433152,0.351029,0.334277,0.277793,0.408506,0.419,0.536861,0.338327,0.316715,0.358914,0.317872,0.47551
10/23/16 12:00,0.383,,0.33573,0.58105,0.348074,0.572133,0.360695,0.362807,0.42536,0.55961,0.846745,0.282406,0.355268,0.340892,0.368559,0.371,0.512064,0.423352,0.453086,0.38117,0.387356,0.4719
10/23/16 18:00,0.345,,0.47574,0.55854,0.436493,0.586937,0.468152,0.48663,0.455541,0.886046,0.89538,0.318022,0.472034,0.312732,0.43123,0.479,0.638025,0.416985,0.415467,0.465708,0.354203,0.55265
10/24/16 0:00,0.269,,0.30094,0.43154,0.351347,0.585033,0.381543,0.336163,0.372183,0.470593,0.428204,0.29371,0.399689,0.303852,0.344591,0.284,0.462364,0.307303,0.212457,0.290586,0.302,0.43591
10/24/16 6:00,0.283,,0.25233,0.55623,0.290248,0.520458,0.334815,0.304015,0.30364,0.447436,0.680995,0.244152,0.291704,0.242676,0.329005,0.362,0.483253,0.230324,0.182294,0.272903,0.302283,0.5564
10/24/16 12:00,0.375,,0.29912,0.29772,0.28068,0.500076,0.327511,0.265149,0.279365,0.491176,0.400844,0.171422,0.354077,0.246193,0.363777,0.304,0.428032,0.266136,0.314798,0.342748,0.378395,0.61869
10/24/16 18:00,0.382,,0.50061,0.4791,0.326715,0.610535,0.341607,0.319546,0.40886,0.834905,0.470556,0.250038,0.552235,0.230274,0.381185,0.7,0.588767,0.340686,0.494763,0.424995,0.375553,0.6167
10/25/16 0:00,0.269,,0.28412,0.31672,0.355322,0.648314,0.299318,0.345433,0.379528,0.531051,0.489981,0.301524,0.421984,0.227841,0.421613,0.415,0.451353,0.298387,0.230592,0.312862,0.306176,0.47799
10/25/16 6:00,0.263,,0.33703,0.45291,0.434994,0.724699,0.431895,0.365636,0.415248,1.74867,0.458891,0.289236,0.393498,0.40603,0.396224,0.437,0.560213,0.316271,0.204047,0.343025,0.377525,0.57992
10/25/16 12:00,0.332,,,0.28323,0.456261,0.782472,0.361241,0.334186,0.413046,0.8733,0.590076,0.362403,0.565223,0.358302,0.495533,0.665,0.576182,0.342793,0.411922,0.276132,0.381556,0.50351
10/25/16 18:00,0.487,,0.41118,0.48123,0.556927,0.741408,0.558857,0.367642,0.354224,0.805929,0.508989,0.271645,0.653428,0.287848,0.456579,1.053,0.643517,0.419363,0.587198,0.338569,0.382555,0.77778
10/26/16 0:00,0.302,,0.3793,0.42779,0.353518,0.398761,0.197827,0.229251,0.31139,3.33135,0.637807,0.21751,0.470369,0.6665,0.407377,0.291,0.359362,0.27315,0.316904,0.239227,0.274504,0.36755
10/26/16 6:00,0.316,,0.3262,0.38166,0.244192,0.366806,0.308473,0.163439,0.244206,0.616814,0.375449,0.1768,0.295347,0.474486,0.295025,0.414,0.451743,0.397883,0.276918,0.274208,0.405175,0.57599
10/26/16 12:00,0.233,,0.23262,0.31313,0.256753,0.848092,0.160178,0.171346,0.205507,0.416065,0.246281,0.258447,,0.155474,0.278711,0.467,0.391417,0.21944,0.209702,0.194915,0.214539,0.42453
10/26/16 18:00,0.763,,0.70295,0.35212,0.849812,0.997807,1.719,0.552953,0.617463,2.20542,1.83648,0.509242,,0.77521,0.402652,1.487,1.04235,0.588964,0.747301,0.284793,0.365803,0.43767
10/27/16 0:00,0.279,,0.40378,0.47036,0.594641,0.529612,0.750309,0.777096,0.616761,0.620422,1.33527,0.290445,,0.326445,0.52028,0.53,0.671459,0.36675,0.395624,0.840794,0.611388,0.33062
